175.79,30,30,30,30,5.33585799570423,5.13308380338702,4.7652536453967,0,"Traffic light TURN RIGHT.  Victoria street.","Traffic light TURN RIGHT.  Victoria street.","Traffic light TURN RIGHT.  Victoria street.","Traffic light TURN RIGHT.  Victoria street."
175.94,0,0,0,0,5.34085799570423,5.13808380338702,4.7702536453967,0,"New Apostolic church. Park this is your lunch stop.","New Apostolic church. Park this is your lunch stop.","New Apostolic church. Park this is your lunch stop.","New Apostolic church. Park this is your lunch stop."
175.94,0,0,0,0,5.34085799570423,5.13808380338702,4.7702536453967,0,"For lunch you have [Time added: 40 minutes]","For lunch you have [Time added: 45 minutes]","For lunch you have [Time added: 50 minutes]","For lunch you have [Time added: 55 minutes]"
175.94,30,30,30,30,6.0075246623709,5.88808380338702,5.60358697873003,0,"After Lunch continue in the opposite direction as before.","After Lunch continue in the opposite direction as before.","After Lunch continue in the opposite direction as before.","After Lunch continue in the opposite direction as before."
176.07,30,30,30,30,6.01185799570423,5.89241713672035,5.60792031206336,0,"Traffic light TURN RIGHT into Conner street.  Carry straight on through 2 Traffic lights","Traffic light TURN RIGHT into Conner street.  Carry straight on through 2 Traffic lights","Traffic light TURN RIGHT into Conner street.  Carry straight on through 2 Traffic lights","Traffic light TURN RIGHT into Conner street.  Carry straight on through 2 Traffic lights"
176.68,30,30,30,30,6.03219132903756,5.91275047005368,5.6282536453967,0,"Turn LEFT at Blurock Quarry sign on opposite right hand corner.","Turn LEFT at Blurock Quarry sign on opposite right hand corner.","Turn LEFT at Blurock Quarry sign on opposite right hand corner.","Turn LEFT at Blurock Quarry sign on opposite right hand corner."
176.92,30,30,30,30,6.04019132903756,5.92075047005368,5.6362536453967,0,"Traffic light turn RIGHT into Harding street.","Traffic light turn RIGHT into Harding street.","Traffic light turn RIGHT into Harding street.","Traffic light turn RIGHT into Harding street."
177.23,32,37,44,51,6.0505246623709,5.93108380338702,5.64658697873003,0,"Bridge","Bridge","Bridge","Bridge"
177.69,32,37,44,51,6.0648996623709,5.94351623581945,5.65704152418458,0,"Traffic light straight on.","Traffic light straight on.","Traffic light straight on.","Traffic light straight on."
180.18,46,55,64,72,6.1427121623709,6.01081353311675,5.71363243327548,0,"Farm entrance with plastered brick wing wall.  Just before white wing walls on the right. SOR on road.  START of REGULARITY.","Farm entrance with plastered brick wing wall.  Just before white wing walls on the right. SOR on road.  START of REGULARITY.","Farm entrance with plastered brick wing wall.  Just before white wing walls on the right. SOR on road.  START of REGULARITY.","Farm entrance with plastered brick wing wall.  Just before white wing walls on the right. SOR on road.  START of REGULARITY."
184.49,44,52,60,68,6.23640781454481,6.08917716948038,5.78097618327548,0,"Overhead wires.  Be careful of uneven road surface in places.","Overhead wires.  Be careful of uneven road surface in places.","Overhead wires.  Be careful of uneven road surface in places.","Overhead wires.  Be careful of uneven road surface in places."
189.47,39,47,55,64,6.34958963272663,6.18494640024962,5.86397618327548,0,"Bridge","Bridge","Bridge","Bridge"
195.76,25,25,25,25,6.51087168400868,6.31877618748366,5.97833981963912,0,"T-Junction. STOP. ( on road ). Turn RIGHT to Colenso","T-Junction. STOP. ( on road ). Turn RIGHT to Colenso","T-Junction. STOP. ( on road ). Turn RIGHT to Colenso","T-Junction. STOP. ( on road ). Turn RIGHT to Colenso"
196.45,43,51,59,66,6.53847168400868,6.34637618748366,6.00593981963912,0,"Power Lines","Power Lines","Power Lines","Power Lines"
198.41,50,60,70,80,6.58405307935752,6.38480756003268,6.03916015862217,0,"Power Lines","Power Lines","Power Lines","Power Lines"
216.17,44,53,64,74,6.93925307935752,6.68080756003268,6.29287444433646,0,"Aditional Lane 500m","Aditional Lane 500m","Aditional Lane 500m","Aditional Lane 500m"
223.46,35,40,45,50,7.10493489753934,6.818354729844,6.40678069433646,0,"Warning Speed Bumps. START of OPEN SECTION. Be carefull of unmarked speed bumps,rumble strips and stray animals ","Warning Speed Bumps. START of OPEN SECTION. Be carefull of unmarked speed bumps,rumble strips and stray animals ","Warning Speed Bumps. START of OPEN SECTION. Be carefull of unmarked speed bumps,rumble strips and stray animals ","Warning Speed Bumps. START of OPEN SECTION. Be carefull of unmarked speed bumps,rumble strips and stray animals "
234.08,47,55,62,68,7.40836346896791,7.083854729844,6.64278069433646,0,"80 Speed limit. START of REGULARATY.  Stay on R103","80 Speed limit. START of REGULARATY.  Stay on R103","80 Speed limit. START of REGULARATY.  Stay on R103","80 Speed limit. START of REGULARATY.  Stay on R103"
237.17,49,58,69,78,7.47410814981897,7.14003654802582,6.69261940401388,0,"100 Speed limit.","100 Speed limit.","100 Speed limit.","100 Speed limit."
238.83,35,40,45,50,7.50798570083938,7.16865723768099,6.71667737502837,0,"60 Speed limit. START of OPEN SECTION","60 Speed limit. START of OPEN SECTION","60 Speed limit. START of OPEN SECTION","60 Speed limit. START of OPEN SECTION"
239.33,35,40,45,50,7.52227141512509,7.18115723768099,6.72778848613948,0,"STOP T- Junction Turn Right This is Harrysmith Road","STOP T- Junction Turn Right This is Harrysmith Road","STOP T- Junction Turn Right This is Harrysmith Road","STOP T- Junction Turn Right This is Harrysmith Road"
240.28,35,40,45,50,7.54941427226795,7.20490723768099,6.74889959725059,0,"Warning Children .","Warning Children .","Warning Children .","Warning Children ."
241.49,0,0,0,0,7.58398570083938,7.23515723768099,6.77578848613948,0,"Traffic light.  This is the Francis road/Harrismith road intersection.  Refuel at Caltex service station on the opposite LEFT corner.","Traffic light.  This is the Francis road/Harrismith road intersection.  Refuel at Caltex service station on the opposite LEFT corner.","Traffic light.  This is the Francis road/Harrismith road intersection.  Refuel at Caltex service station on the opposite LEFT corner.","Traffic light.  This is the Francis road/Harrismith road intersection.  Refuel at Caltex service station on the opposite LEFT corner."
241.49,0,0,0,0,7.58398570083938,7.23515723768099,6.77578848613948,0,"For this you have [Time added: 10 minutes]","For this you have [Time added: 15 minutes]","For this you have [Time added: 15 minutes]","For this you have [Time added: 20 minutes]"
241.49,30,30,30,30,7.75065236750605,7.48515723768099,7.02578848613948,0,"After refueling  return to Francis road and Turn RIGHT into Francis road.","After refueling  return to Francis road and Turn RIGHT into Francis road.","After refueling  return to Francis road and Turn RIGHT into Francis road.","After refueling  return to Francis road and Turn RIGHT into Francis road."
241.7,30,30,30,30,7.75765236750605,7.49215723768099,7.03278848613948,0,"45 Speed limit.  Be carefull of speed bumps","45 Speed limit.  Be carefull of speed bumps","45 Speed limit.  Be carefull of speed bumps","45 Speed limit.  Be carefull of speed bumps"
242,30,30,30,30,7.76765236750605,7.50215723768099,7.04278848613948,0,"Traffic light. Carry straight on. Be carefull of Speed bumps.","Traffic light. Carry straight on. Be carefull of Speed bumps.","Traffic light. Carry straight on. Be carefull of Speed bumps.","Traffic light. Carry straight on. Be carefull of Speed bumps."
242.57,30,30,30,30,7.78665236750605,7.52115723768099,7.06178848613948,0,"60 Speed limit. Move to Right hand Lane.","60 Speed limit. Move to Right hand Lane.","60 Speed limit. Move to Right hand Lane.","60 Speed limit. Move to Right hand Lane."
242.7,30,30,30,30,7.79098570083938,7.52549057101433,7.06612181947281,0,"STOP T- Junction Turn RIGHT","STOP T- Junction Turn RIGHT","STOP T- Junction Turn RIGHT","STOP T- Junction Turn RIGHT"
243.28,30,30,30,30,7.81031903417271,7.54482390434766,7.08545515280615,0,"Turn LEFT into Osward Rapson to Newcastle.","Turn LEFT into Osward Rapson to Newcastle.","Turn LEFT into Osward Rapson to Newcastle.","Turn LEFT into Osward Rapson to Newcastle."
243.56,30,30,30,30,7.81965236750605,7.55415723768099,7.09478848613948,0,"T- Junction Turn LEFT.","T- Junction Turn LEFT.","T- Junction Turn LEFT.","T- Junction Turn LEFT."
243.58,30,30,30,30,7.82031903417271,7.55482390434766,7.09545515280615,0,"STOP.  Carry straight on.","STOP.  Carry straight on.","STOP.  Carry straight on.","STOP.  Carry straight on."
243.73,30,30,30,30,7.82531903417271,7.55982390434766,7.10045515280615,0,"Yield.  Traffic islands.  Carry Straight on.","Yield.  Traffic islands.  Carry Straight on.","Yield.  Traffic islands.  Carry Straight on.","Yield.  Traffic islands.  Carry Straight on."
244.08,30,30,30,30,7.83698570083938,7.57149057101433,7.11212181947281,0,"Department of Publicworks.   Department of Transport.      Move to Right Hand Lane.","Department of Publicworks.   Department of Transport.      Move to Right Hand Lane.","Department of Publicworks.   Department of Transport.      Move to Right Hand Lane.","Department of Publicworks.   Department of Transport.      Move to Right Hand Lane."
244.14,30,30,30,30,7.83898570083938,7.57349057101432,7.11412181947281,0,"Turn RIGHT.  This is Fairclough road.","Turn RIGHT.  This is Fairclough road.","Turn RIGHT.  This is Fairclough road.","Turn RIGHT.  This is Fairclough road."
244.7,30,30,30,30,7.85765236750605,7.59215723768099,7.13278848613948,0,"STOP (4 Way).  Turn RIGHT into Shepston Rd","STOP (4 Way).  Turn RIGHT into Shepston Rd","STOP (4 Way).  Turn RIGHT into Shepston Rd","STOP (4 Way).  Turn RIGHT into Shepston Rd"
245.48,25,25,25,25,7.88365236750604,7.61815723768099,7.15878848613948,0,"Beware of BAD road surface.","Beware of BAD road surface.","Beware of BAD road surface.","Beware of BAD road surface."
245.95,30,30,30,30,7.90245236750604,7.63695723768099,7.17758848613948,0,"N11 Ladysmith / N11 Newcastle","N11 Ladysmith / N11 Newcastle","N11 Ladysmith / N11 Newcastle","N11 Ladysmith / N11 Newcastle"
245.98,35,35,35,35,7.90345236750604,7.63795723768099,7.17858848613948,0,"Traffic Light.  Turn LEFT on to the N11 to Newecastle.  Newcastle road.","Traffic Light.  Turn LEFT on to the N11 to Newecastle.  Newcastle road.","Traffic Light.  Turn LEFT on to the N11 to Newecastle.  Newcastle road.","Traffic Light.  Turn LEFT on to the N11 to Newecastle.  Newcastle road."
246.19,35,40,45,50,7.90945236750605,7.64395723768099,7.18458848613948,0,"N11 Newcastle 95.","N11 Newcastle 95.","N11 Newcastle 95.","N11 Newcastle 95."
249.01,40,45,50,54,7.99002379607747,7.71445723768099,7.24725515280615,0,"Warning - Farm animals.","Warning - Farm animals.","Warning - Farm animals.","Warning - Farm animals."
254.79,39,44,49,52,8.13452379607747,7.84290168212544,7.36285515280615,0,"Warning - Combined Curves.","Warning - Combined Curves.","Warning - Combined Curves.","Warning - Combined Curves."
268.22,40,45,50,54,8.47888277043645,8.14812895485271,7.63693678545921,0,"Overhead Lines.","Overhead Lines.","Overhead Lines.","Overhead Lines."
271.06,40,45,50,54,8.54988277043645,8.21124006596382,7.69373678545921,0,"Double Farm gate on Left.  Farm entrance on Right. SOR on road.  START of REGULARATY.","Double Farm gate on Left.  Farm entrance on Right. SOR on road.  START of REGULARATY.","Double Farm gate on Left.  Farm entrance on Right. SOR on road.  START of REGULARATY.","Double Farm gate on Left.  Farm entrance on Right. SOR on road.  START of REGULARATY."
274.16,50,60,70,80,8.62738277043645,8.28012895485271,7.75573678545921,0,"100 Speed limit.  Constrution End Thank You.","100 Speed limit.  Constrution End Thank You.","100 Speed limit.  Constrution End Thank You.","100 Speed limit.  Constrution End Thank You."
275.23,42,49,57,64,8.64878277043645,8.29796228818604,7.77102249974492,0,"80 Speed limit.","80 Speed limit.","80 Speed limit.","80 Speed limit."
279.3,50,60,70,80,8.74568753234121,8.38102351267584,7.84242600851685,0,"Warning. Falling Rocks.","Warning. Falling Rocks.","Warning. Falling Rocks.","Warning. Falling Rocks."
287.32,41,49,59,68,8.90608753234121,8.5146901793425,7.95699743708828,0,"Diagrammatic: Aditional Lane 250m.","Diagrammatic: Aditional Lane 250m.","Diagrammatic: Aditional Lane 250m.","Diagrammatic: Aditional Lane 250m."
298.62,50,60,70,80,9.18169728843877,8.74530242424046,8.14852286081709,0,"Tree","Tree","Tree","Tree"
298.88,40,45,50,54,9.18689728843877,8.7496357575738,8.15223714653138,0,"Danger Plate at start of Amco Barrier","Danger Plate at start of Amco Barrier","Danger Plate at start of Amco Barrier","Danger Plate at start of Amco Barrier"
300.6,41,48,55,62,9.22989728843877,8.78785797979602,8.18663714653138,0,"N11 Newcastle  / R68 Glencoe ,Dundee.","N11 Newcastle  / R68 Glencoe ,Dundee.","N11 Newcastle  / R68 Glencoe ,Dundee.","N11 Newcastle  / R68 Glencoe ,Dundee."
302.64,50,60,70,80,9.27965338599975,8.83035797979602,8.22372805562229,0,"Warning - Reduced  Visibility .  No over taking.","Warning - Reduced  Visibility .  No over taking.","Warning - Reduced  Visibility .  No over taking.","Warning - Reduced  Visibility .  No over taking."
307.38,42,51,60,70,9.37445338599975,8.90935797979602,8.29144234133658,0,"Bridge.","Bridge.","Bridge.","Bridge."
314.54,49,58,69,78,9.54492957647594,9.04975013665876,8.41077567466991,0,"Overhead wires","Overhead wires","Overhead wires","Overhead wires"
323.7,48,57,67,76,9.73186835198614,9.20768117114152,8.54352929785831,0,"No Trucks in Right hand Lane. For 2,1 Km.","No Trucks in Right hand Lane. For 2,1 Km.","No Trucks in Right hand Lane. For 2,1 Km.","No Trucks in Right hand Lane. For 2,1 Km."
325.94,46,55,64,72,9.77853501865281,9.24697941675556,8.57696213367921,0,"80  Speed limit.","80  Speed limit.","80  Speed limit.","80  Speed limit."
335,40,48,57,66,9.97549154039194,9.41170668948283,8.71852463367921,0,"Warning - Side road junction.  Beware of bumpy road.","Warning - Side road junction.  Beware of bumpy road.","Warning - Side road junction.  Beware of bumpy road.","Warning - Side road junction.  Beware of bumpy road."
338.32,35,40,45,50,10.0584915403919,9.4808733561495,8.7767702477143,0,"Newcastle. START OPEN SECTION.","Newcastle. START OPEN SECTION.","Newcastle. START OPEN SECTION.","Newcastle. START OPEN SECTION."
338.78,30,30,30,30,10.0716343975348,9.4923733561495,8.78699246993652,0,"Allen street. [Centre]Newcastle, (R34) Vrede.","Allen street. [Centre]Newcastle, (R34) Vrede.","Allen street. [Centre]Newcastle, (R34) Vrede.","Allen street. [Centre]Newcastle, (R34) Vrede."
338.94,30,30,30,30,10.0769677308681,9.49770668948283,8.79232580326985,0,"Bear Left to Newcastle.","Bear Left to Newcastle.","Bear Left to Newcastle.","Bear Left to Newcastle."
339.04,30,30,30,30,10.0803010642015,9.50104002281616,8.79565913660319,0,"Yield Join Allen street","Yield Join Allen street","Yield Join Allen street","Yield Join Allen street"
339.56,30,30,30,30,10.0976343975348,9.5183733561495,8.81299246993652,0,"Traffic Light.  Carry straight on.","Traffic Light.  Carry straight on.","Traffic Light.  Carry straight on.","Traffic Light.  Carry straight on."
339.81,30,30,30,30,10.1059677308681,9.52670668948283,8.82132580326985,0,"Traffic light Carry straight on.","Traffic light Carry straight on.","Traffic light Carry straight on.","Traffic light Carry straight on."
340.13,30,30,30,30,10.1166343975348,9.5373733561495,8.83199246993652,0,"Traffic light Carry straight on.","Traffic light Carry straight on.","Traffic light Carry straight on.","Traffic light Carry straight on."
340.82,30,30,30,30,10.1396343975348,9.5603733561495,8.85499246993652,0,"Warning - Gentle curve . Move to right hand Lane.","Warning - Gentle curve . Move to right hand Lane.","Warning - Gentle curve . Move to right hand Lane.","Warning - Gentle curve . Move to right hand Lane."
341.17,30,30,30,30,10.1513010642015,9.57204002281616,8.86665913660319,0,"Traffic light. Turn RIGHT into Albert Wessels Dr","Traffic light. Turn RIGHT into Albert Wessels Dr","Traffic light. Turn RIGHT into Albert Wessels Dr","Traffic light. Turn RIGHT into Albert Wessels Dr"
341.55,30,30,30,30,10.1639677308681,9.58470668948283,8.87932580326985,0,"Bear Left Before Traffic light.","Bear Left Before Traffic light.","Bear Left Before Traffic light.","Bear Left Before Traffic light."
341.58,30,30,30,30,10.1649677308681,9.58570668948283,8.88032580326985,0,"Yield.  Turn LEFT (this is Hardwick).","Yield.  Turn LEFT (this is Hardwick).","Yield.  Turn LEFT (this is Hardwick).","Yield.  Turn LEFT (this is Hardwick)."
342.45,30,30,30,30,10.1939677308681,9.61470668948283,8.90932580326985,0,"Traffic light. Carry straight on through 3 more traffic lights.","Traffic light. Carry straight on through 3 more traffic lights.","Traffic light. Carry straight on through 3 more traffic lights.","Traffic light. Carry straight on through 3 more traffic lights."
344.35,20,20,20,20,10.2573010642015,9.67804002281616,8.97265913660319,0,"Traffic light. Carry straight on.","Traffic light. Carry straight on.","Traffic light. Carry straight on.","Traffic light. Carry straight on."
344.48,20,20,20,20,10.2638010642015,9.68454002281616,8.97915913660319,0,"Traffic Light. Carry straight on.","Traffic Light. Carry straight on.","Traffic Light. Carry straight on.","Traffic Light. Carry straight on."
344.65,20,20,20,20,10.2723010642015,9.69304002281616,8.98765913660318,0,"Turn LEFT into Majuba Lodge.","Turn LEFT into Majuba Lodge.","Turn LEFT into Majuba Lodge.","Turn LEFT into Majuba Lodge."
344.67,20,20,20,20,10.2733010642015,9.69404002281616,8.98865913660319,0,"Gate.  Bear LEFT.","Gate.  Bear LEFT.","Gate.  Bear LEFT.","Gate.  Bear LEFT."
344.69,0,0,0,0,10.2743010642015,9.69504002281616,8.98965913660319,0,"FINAL OPEN CONTROL.  STOP under Reception Portal of Majuba Lodge. Continue and Park. You have 10 Minutes to hand in your Logger to the scorer.","FINAL OPEN CONTROL.  STOP under Reception Portal of Majuba Lodge. Continue and Park. You have 10 Minutes to hand in your Logger to the scorer.","FINAL OPEN CONTROL.  STOP under Reception Portal of Majuba Lodge. Continue and Park. You have 10 Minutes to hand in your Logger to the scorer.","FINAL OPEN CONTROL.  STOP under Reception Portal of Majuba Lodge. Continue and Park. You have 10 Minutes to hand in your Logger to the scorer."
